ID,Order,Date,Tweet,Opinion,Emotion,May-be Emotion,Emotion class,Sentiment,Sarcasm
13518,938,10-Sep-17,@WPTV @SteveWeagleWPTV SE Belle Glade now #fallowfieldislakenow pic.twitter.com/OtqQ4gHVLG,,,,,,
14875,939,11-Sep-17,@WPLGLocal10 @HialeahHospital contacted @SenReneGarcia & myself w/critical request w/2 hours left of fuel. I asked @marcorubio to assist. pic.twitter.com/MWWxQezeO6,,,,,,
43339,940,09-Sep-17,@CBSMiami @CBSNews @wsvn and it begins #HurricaineIrma #miami @LissetteCBS4 pic.twitter.com/z3hmYaGnqC,,,,,,
48952,941,09-Sep-17,. @CBS12 on #Periscope : Continuous coverage of Hurricane Irma from CBS 12 WPEC Live video feed. No audio. https://www. pscp.tv/w/bIK8XjFXZ0tn YVlBRFB6RXZ8MUJSSmp5WGxtRGFHd62L9xUEsjoDT07Lp8PqSmyER_uSQy4Cyv2NTyw7BdWD �??,,,,,,
27344,942,10-Sep-17,"@CBS12 @Eric_Roby @SuzanneBoyd I lost power, i am using the radio that i was going2give Eric listening2 Chris Farrell right now on 97.9",,,,,,
50906,943,07-Sep-17,"Hundreds of cars lining up to get sandbags at Grapeland Water Park, Miami Dade. (Pic via @WPLGLocal10 ) pic.twitter.com/VKEHNBgcPh",,,,,,
1818,944,07-Sep-17,Watch Hurricane Irma from these web cams http:// on.wtsp.com/2wMPvsp pic.twitter.com/aVhtfNg0st,,,,,,
27325,945,12-Sep-17,@PhilFerro7 @wsvn Will hurricane Jose impact Miami?,,,,,,
46886,946,08-Sep-17,@WPBF25News @WPTV Is the op going to need clean-up volunteers?,,,,,,
22563,947,29-Sep-17,"More Gov. Scott on Puerto Rico: Calls with PR governor and team keep getting disconnected, but we'll be there.""""",,,,,,
44560,948,07-Sep-17,Shutters going up around @CBS12 Studios pic.twitter.com/2Oi1Xtiq1i,,,,,,
66298,949,06-Sep-17,Depends on the strength. We need to wait for Irma to get closer to make that determination. #AskPhil https:// twitter.com/FratMIA/status /905142636243292160 �??,1,,,,Nt,
57766,950,04-Sep-17,Did you even find water?? Lol,,,,,,
50746,951,10-Sep-17,The wind was really kicking by the marina #Irma @wptv pic.twitter.com/FnSlYPj4RS,1,,,,Nt,
9367,952,08-Sep-17,"Woman lays in the road next to her car and yells I have no place to go"" when turned away from shelter. They let her in @wsvn #HurricaneIrma pic.twitter.com/G8lhgAdwHN""",,,,,,
9839,953,10-Sep-17,@MichaelRyanRuiz @SuzanneBoyd @CBS12 @KaraDuffyCBS12 finally found the lil awesome hiding spot in #Irma2017 #fuirma pic.twitter.com/5hS8iDSSYq,1,,,,Ps,
64359,954,25-Sep-17,1st cruise ship since Hurricane Irma docks in Key West http:// bit.ly/2wek1b9 pic.twitter.com/j4D9WViuLi,,,,,,
35378,955,05-Sep-17,#DoesThisLookSafeToYou #BringBackTheBuses @HillsboroughSch @FOX13News @BN9 @LennardHigh @HillsboroughFL pic.twitter.com/kiGlzadKCh,,,,,,
59254,956,11-Sep-17,@wsvn @WPLGLocal10 @nbc6 a car underneath this tree... Palm tree still standing! #Irma #HurricaneIrma pic.twitter.com/UWH9uFg2d1,,,,,,
23572,957,06-Sep-17,@Local12 @WPLGLocal10 So yeah I know someone in Florida and not allowed to leave because of fear of loosing there job at amazon pic.twitter.com/yuct7Sq3zs,,,,,,
13254,958,11-Sep-17,@FOX13News when will we know if it's safe to drive back into tampa? - more specifically on 75 from ATL. Thanks!,,,,,,
66602,959,13-Sep-17,"Irma is gone, but many NCF communities are still dealing with the aftermath. Follow our live blog for updates. http:// bit.ly/2jfmH6l",,,,,,
63311,960,25-Sep-17,1st cruise ship since Hurricane Irma docks in Key West http:// bit.ly/2wek1b9 pic.twitter.com/j4D9WViuLi,,,,,,
38519,961,10-Sep-17,Almost the same thing that happen in Bahamas its drying up now. Where is the water going 2 and when does it come back ?,1,,,,Nt,
34053,962,10-Sep-17,Lots of sailboats passing by in the river and now getting ready for the waves to start splashing over the sea-wall.,,,,,,
10064,963,10-Sep-17,@news6wkmg what channel has the Jacksonville game been moved to?,,,,,,
41609,964,11-Sep-17,Aren't they rounding up the flamingos at Busch Gardens before the hurricane hits and taking them to safety?,,,,,,
1465,965,12-Sep-17,"Let us know which area stores, restaurants and gas stations are open using #OpenNow in the aftermath of #HurricaneIrma https:// twitter.com/newsphotogdeb/ status/907494666869907456 �??",,,,,,
18574,966,09-Sep-17,@WPTV from Lake Clark Shores pic.twitter.com/b0Xeijk61f,,,,,,
22812,967,10-Sep-17,"Vice President Mike Pence to Florida: We are with you. "" WATCH: http:// facebook.com/FOX13TampaBay/ videos/10155124830443525/ �?? pic.twitter.com/t1f5GFYvLO""",,,,,,
57882,968,07-Sep-17,@WPTV my neighbor has 55+sand bags on their roof holding tarp... they don't care they will be flying objects -is there something we can do,,,,,,
65874,969,15-Sep-17,Florida teams resume playing in Sunshine State after #HurricaneIrma http:// wsvn.com/sports/florida -teams-resume-playing-in-sunshine-state-after-irma/ �??,,,,,,
3586,970,07-Sep-17,@WPLGLocal10 what radio stations will be available during the storm @nbc6 @JohnMoralesNBC6 @PhilFerro7,,,,,,
13291,971,10-Sep-17,animals are probably more equipped than us . Hurricanes are a natural disaster,1,,,,Nt,
10727,972,10-Sep-17,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIP_fTU4Mjkx OTl8MW1uR2VtT3JrTXFHWBFFfdiIF8AQOyhrpHE6_GuEqAdJobKxY_OzMCL_S9-L �??,,,,,,
33235,973,09-Sep-17,Why did the Mayor say the airport is open,,,,,,
15761,974,05-Sep-17,5AM UPDATE: Here is what @glennglazer has to say about latest on #Irma . Next update at 8am. @WPTV pic.twitter.com/lhq0KJGLAg,,,,,,
66244,975,06-Sep-17,`This is a buzz saw�??: Florida braces for Hurricane Irma http:// wsvn.com/news/us-world/ hurricane-irma-slams-caribbean-islands-as-category-5-storm/ �?? pic.twitter.com/QU8UPrBRJo,,,,,,
54680,976,10-Sep-17,@CBS12 El Rancho Dr in Ft Pierce pic.twitter.com/LUBPRwVWAZ,,,,,,
30786,977,09-Sep-17,FYI for @verizon customers. Check your zip code here: http:// vzw.com/featured/relie f/irma �?? @wsvn #HurriacaneIrma #Irma #Miami #SoFla pic.twitter.com/3skATW2vEM,,,,,,
43869,978,16-Sep-17,"Florida Keys slowly reopen to residents, business owners http:// dlvr.it/PnRVHn pic.twitter.com/QaRmXJ7wZh",,,,,,
9453,979,10-Sep-17,Actual footage of the @WPLGLocal10 news crew pic.twitter.com/zQdJ1ABmpd,,,,,,
51446,980,11-Sep-17,"#Heart Rock Sushi 1970 E Sunrise Blvd, Ft. Laud/Gateway Plaza will be serving takeout tomorrow #HurricaneIrma you can't stop us over 24 yrs!",,,,,,
35454,981,06-Sep-17,Do you think those on the west coast of Florida will see roofs blowing off? Or will the wind not get ?�?�?�???�?�?�?� strong? #ASKPHIL,,,,,,
22777,982,12-Sep-17,"If you see a power light that is out, treat that intersection as a four-way stop. LATEST POWER OUTAGES: http:// bit.ly/2xVFZ2X pic.twitter.com/fVFL4zOGxb",,,,,,
55312,983,10-Sep-17,"I was watching this boat rocking and rolling. I left the view for a few minutes and now, that boat is gone",,,,,,
12783,984,06-Sep-17,"Fill you prescriptions today. Do not wait. ""-Gov. @FLGovScott""",,,,,,
20209,986,09-Sep-17,"Some people so worried about Irma, they're zig zagging the state trying to find the best and safest place to ride it out @WPLGLocal10",,,,,,
49514,987,10-Sep-17,@FOX29WFLX @BryanLlenas pic.twitter.com/PER0GIIPvM,,,,,,
